country,year,Number_of_suicides_per_100K,gdp_per_capita,country_code,latitude,longitude
Mauritius,1996,67.32,4444,MU,-20.348404,57.552152
Mauritius,1997,106.48,4139,MU,-20.348404,57.552152
Mauritius,1998,90.68,4063,MU,-20.348404,57.552152
Mauritius,1999,141.01,4117,MU,-20.348404,57.552152
Mauritius,2000,37.85,4339,MU,-20.348404,57.552152
Mauritius,2001,87.81,4244,MU,-20.348404,57.552152
Mauritius,2002,104.6,4415,MU,-20.348404,57.552152
Mauritius,2003,55.32,5136,MU,-20.348404,57.552152
Mauritius,2004,80.87,5789,MU,-20.348404,57.552152
Mauritius,2005,34.6,5641,MU,-20.348404,57.552152
Mauritius,2006,125.66,6246,MU,-20.348404,57.552152
Mauritius,2007,82.81,7179,MU,-20.348404,57.552152
Mauritius,2008,11.16,8716,MU,-20.348404,57.552152
Mauritius,2009,82.22,7873,MU,-20.348404,57.552152
Mauritius,2010,50.39,8587,MU,-20.348404,57.552152
Mauritius,2011,99.76,9817,MU,-20.348404,57.552152
Mauritius,2012,26.16,9884,MU,-20.348404,57.552152
Mauritius,2013,85.45,10572,MU,-20.348404,57.552152
Mauritius,2014,91.93,11120,MU,-20.348404,57.552152
Mauritius,2015,69.48,10125,MU,-20.348404,57.552152
Mauritius,2016,31.84,10570,MU,-20.348404,57.552152
Mauritius,2017,2.372267248,10484.90836,MU,-20.348404,57.552152
Mauritius,2018,2.687103406,11208.34382,MU,-20.348404,57.552152
Mauritius,2019,1.264111633,11097.16898,MU,-20.348404,57.552152
Mauritius,2020,2.765180844,8627.843157,MU,-20.348404,57.552152
Mexico,1985,5.53,2730,MX,23.634501,-102.552784
Mexico,1986,11.63,1873,MX,23.634501,-102.552784
Mexico,1987,5.06,2064,MX,23.634501,-102.552784
Mexico,1988,5.26,2630,MX,23.634501,-102.552784
Mexico,1989,5.08,3125,MX,23.634501,-102.552784
Mexico,1990,38.44,3595,MX,23.634501,-102.552784
Mexico,1991,5.56,4204,MX,23.634501,-102.552784
Mexico,1992,41.64,4830,MX,23.634501,-102.552784
Mexico,1993,5.24,6518,MX,23.634501,-102.552784
Mexico,1994,49.5,6735,MX,23.634501,-102.552784
Mexico,1995,12.89,4505,MX,23.634501,-102.552784
Mexico,1996,18.58,4904,MX,23.634501,-102.552784
Mexico,1997,6.6,5864,MX,23.634501,-102.552784
Mexico,1998,29.17,6064,MX,23.634501,-102.552784
Mexico,1999,6.45,6800,MX,23.634501,-102.552784
Mexico,2000,6.91,7892,MX,23.634501,-102.552784
Mexico,2001,22.63,8311,MX,23.634501,-102.552784
Mexico,2002,21.57,8357,MX,23.634501,-102.552784
Mexico,2003,32.78,7779,MX,23.634501,-102.552784
Mexico,2004,8.31,8217,MX,23.634501,-102.552784
Mexico,2005,8.64,9071,MX,23.634501,-102.552784
Mexico,2006,51.31,9906,MX,23.634501,-102.552784
Mexico,2007,14.22,10496,MX,23.634501,-102.552784
Mexico,2008,51.67,10864,MX,23.634501,-102.552784
Mexico,2009,18.02,8651,MX,23.634501,-102.552784
Mexico,2010,45.79,9991,MX,23.634501,-102.552784
Mexico,2011,10.36,10965,MX,23.634501,-102.552784
Mexico,2012,10.11,10982,MX,23.634501,-102.552784
Mexico,2013,21.52,11478,MX,23.634501,-102.552784
Mexico,2014,32.33,11663,MX,23.634501,-102.552784
Mexico,2015,11.47,10228,MX,23.634501,-102.552784
Mexico,2017,2.263120151,9287.849587,MX,23.634501,-102.552784
Mexico,2018,2.855325988,9686.984927,MX,23.634501,-102.552784
Mexico,2019,2.854052143,9950.45008,MX,23.634501,-102.552784
Mexico,2020,2.879403881,8329.271313,MX,23.634501,-102.552784
Mongolia,2016,117.65,4145,MN,46.862496,103.846656
Montenegro,2005,165.75,3870,ME,42.708678,19.37439
Montenegro,2007,90.69,6268,ME,42.708678,19.37439
Montenegro,2008,197.89,7705,ME,42.708678,19.37439
Montenegro,2009,121.88,7023,ME,42.708678,19.37439
Montenegro,2017,4.659585169,7784.06529,ME,42.708678,19.37439
Montenegro,2019,1.125351269,8910.650834,ME,42.708678,19.37439
Netherlands,1985,49.33,10428,NL,52.132633,5.291266
Netherlands,1986,50.92,14479,NL,52.132633,5.291266
Netherlands,1987,51.95,17560,NL,52.132633,5.291266
Netherlands,1988,45.69,18661,NL,52.132633,5.291266
Netherlands,1989,77.45,18310,NL,52.132633,5.291266
Netherlands,1990,46.1,22425,NL,52.132633,5.291266
Netherlands,1991,83.58,22906,NL,52.132633,5.291266
Netherlands,1992,53.45,25205,NL,52.132633,5.291266
Netherlands,1993,75.57,24385,NL,52.132633,5.291266
Netherlands,1994,38.26,25997,NL,52.132633,5.291266
Netherlands,1995,39.65,30850,NL,52.132633,5.291266
Netherlands,1996,77.79,30625,NL,52.132633,5.291266
Netherlands,1997,72.99,28156,NL,52.132633,5.291266
Netherlands,1998,69.21,29351,NL,52.132633,5.291266
Netherlands,1999,63.29,29799,NL,52.132633,5.291266
Netherlands,2000,55.66,27644,NL,52.132633,5.291266
Netherlands,2001,75.6,28366,NL,52.132633,5.291266
Netherlands,2002,51.6,30757,NL,52.132633,5.291266
Netherlands,2003,35.34,37614,NL,52.132633,5.291266
Netherlands,2004,72.53,42614,NL,52.132633,5.291266
Netherlands,2005,60.08,44289,NL,52.132633,5.291266
Netherlands,2006,75.64,47281,NL,52.132633,5.291266
Netherlands,2007,42.59,54418,NL,52.132633,5.291266
Netherlands,2008,35.64,60375,NL,52.132633,5.291266
Netherlands,2009,30.15,54988,NL,52.132633,5.291266
Netherlands,2010,66.73,53302,NL,52.132633,5.291266
Netherlands,2011,33.23,56667,NL,52.132633,5.291266
Netherlands,2012,67.67,52334,NL,52.132633,5.291266
Netherlands,2013,63.53,54510,NL,52.132633,5.291266
Netherlands,2014,38.14,55325,NL,52.132633,5.291266
Netherlands,2015,36.87,47206,NL,52.132633,5.291266
Netherlands,2016,63.99,48108,NL,52.132633,5.291266
Netherlands,2017,5.323590228,48554.99228,NL,52.132633,5.291266
Netherlands,2018,4.549774299,53018.62936,NL,52.132633,5.291266
Netherlands,2019,3.343927433,52476.27325,NL,52.132633,5.291266
Netherlands,2020,4.477825874,52397.11671,NL,52.132633,5.291266
New Zealand,1985,46.79,8246,NZ,-40.900557,174.885971
New Zealand,1986,91.8,10114,NZ,-40.900557,174.885971
New Zealand,1987,62.04,13238,NZ,-40.900557,174.885971
New Zealand,1988,44.42,14890,NZ,-40.900557,174.885971
New Zealand,1989,35.76,14417,NZ,-40.900557,174.885971
New Zealand,1990,152.39,14734,NZ,-40.900557,174.885971
New Zealand,1991,30.49,13345,NZ,-40.900557,174.885971
New Zealand,1992,150.27,12868,NZ,-40.900557,174.885971
New Zealand,1993,113.16,14271,NZ,-40.900557,174.885971
New Zealand,1994,95.03,16615,NZ,-40.900557,174.885971
New Zealand,1995,40.74,18945,NZ,-40.900557,174.885971
New Zealand,1996,157.58,20434,NZ,-40.900557,174.885971
New Zealand,1997,38.55,19041,NZ,-40.900557,174.885971
New Zealand,1998,42.51,16052,NZ,-40.900557,174.885971
New Zealand,1999,40.97,16556,NZ,-40.900557,174.885971
New Zealand,2000,99.44,14725,NZ,-40.900557,174.885971
New Zealand,2001,38.65,14968,NZ,-40.900557,174.885971
New Zealand,2002,34.97,18208,NZ,-40.900557,174.885971
New Zealand,2003,60.04,23663,NZ,-40.900557,174.885971
New Zealand,2004,49.92,27325,NZ,-40.900557,174.885971
New Zealand,2005,73.27,29803,NZ,-40.900557,174.885971
New Zealand,2006,57.22,28628,NZ,-40.900557,174.885971
New Zealand,2007,31.47,34892,NZ,-40.900557,174.885971
New Zealand,2008,87.05,33585,NZ,-40.900557,174.885971
New Zealand,2009,33.26,30259,NZ,-40.900557,174.885971
New Zealand,2010,42.05,36145,NZ,-40.900557,174.885971
New Zealand,2011,33.44,41184,NZ,-40.900557,174.885971
New Zealand,2012,75.18,42756,NZ,-40.900557,174.885971
New Zealand,2013,88.15,46198,NZ,-40.900557,174.885971
Nicaragua,2010,39.46,1715,NI,12.865416,-85.207229
Nicaragua,2011,72.23,1888,NI,12.865416,-85.207229
Nicaragua,2012,48.41,2006,NI,12.865416,-85.207229
Nicaragua,2013,52.46,2062,NI,12.865416,-85.207229
Nicaragua,2014,44.89,2199,NI,12.865416,-85.207229
Nicaragua,2015,55.17,2303,NI,12.865416,-85.207229
Nicaragua,2017,2.684964752,2159.156714,NI,12.865416,-85.207229
Nicaragua,2018,3.149614446,2014.575189,NI,12.865416,-85.207229
Nicaragua,2019,2.250926032,1926.699694,NI,12.865416,-85.207229
North Macedonia,2017,3.80814287,5450.492881,MK,41.608635,21.745275
North Macedonia,2018,2.889871338,6108.740108,MK,41.608635,21.745275
North Macedonia,2019,2.455826423,6070.388054,MK,41.608635,21.745275
North Macedonia,2020,3.37751281,5917.262575,MK,41.608635,21.745275
Norway,1986,122.19,20117,NO,60.472024,8.468946
Norway,1987,149,23980,NO,60.472024,8.468946
Norway,1988,91.96,25820,NO,60.472024,8.468946
Norway,1989,69.33,25945,NO,60.472024,8.468946
Norway,1990,67.84,30240,NO,60.472024,8.468946
Norway,1991,145.54,30678,NO,60.472024,8.468946
Norway,1992,44.6,32793,NO,60.472024,8.468946
Norway,1993,40.63,30066,NO,60.472024,8.468946
Norway,1994,90.35,31520,NO,60.472024,8.468946
Norway,1995,53.56,37483,NO,60.472024,8.468946
Norway,1996,119.05,40098,NO,60.472024,8.468946
Norway,1997,53.34,39335,NO,60.472024,8.468946
Norway,1998,60.49,37334,NO,60.472024,8.468946
Norway,1999,40.21,39013,NO,60.472024,8.468946
Norway,2000,55.9,41099,NO,60.472024,8.468946
Norway,2001,50.35,41281,NO,60.472024,8.468946
Norway,2002,49.08,46049,NO,60.472024,8.468946
Norway,2003,33.47,53533,NO,60.472024,8.468946
Norway,2004,100.74,61450,NO,60.472024,8.468946
Norway,2005,44.22,71215,NO,60.472024,8.468946
Norway,2006,33.49,79007,NO,60.472024,8.468946
Norway,2007,63.23,90797,NO,60.472024,8.468946
Norway,2008,54.02,103431,NO,60.472024,8.468946
Norway,2009,108.45,85394,NO,60.472024,8.468946
Norway,2010,37.04,93638,NO,60.472024,8.468946
Norway,2011,110.28,107430,NO,60.472024,8.468946
Norway,2012,33.95,108408,NO,60.472024,8.468946
Norway,2013,37,109804,NO,60.472024,8.468946
Norway,2014,95.22,103443,NO,60.472024,8.468946
Norway,2015,56.87,79187,NO,60.472024,8.468946
Oman,2009,21.19,18557,OM,21.512583,55.923255
Oman,2010,3.8,21337,OM,21.512583,55.923255
Oman,2014,1.51,22328,OM,21.512583,55.923255
Panama,1985,42.04,3443,PA,8.537981,-80.782127
Panama,1986,28.5,3504,PA,8.537981,-80.782127
Panama,1987,31.52,3447,PA,8.537981,-80.782127
Panama,1988,44.22,2859,PA,8.537981,-80.782127
Panama,1989,25.83,2802,PA,8.537981,-80.782127
Panama,1996,57.16,3992,PA,8.537981,-80.782127
Panama,1997,32.49,4227,PA,8.537981,-80.782127
Panama,1998,48.66,4488,PA,8.537981,-80.782127
Panama,1999,9.93,4606,PA,8.537981,-80.782127
Panama,2000,41.85,4577,PA,8.537981,-80.782127
Panama,2001,74.99,4558,PA,8.537981,-80.782127
Panama,2002,18.63,4641,PA,8.537981,-80.782127
Panama,2003,37.51,4790,PA,8.537981,-80.782127
Panama,2004,54.98,5144,PA,8.537981,-80.782127
Panama,2005,38.83,5499,PA,8.537981,-80.782127
Panama,2006,47.73,5972,PA,8.537981,-80.782127
Panama,2007,23.92,6876,PA,8.537981,-80.782127
Panama,2008,55.22,7972,PA,8.537981,-80.782127
Panama,2009,41.71,8436,PA,8.537981,-80.782127
Panama,2010,32.09,8991,PA,8.537981,-80.782127
Panama,2011,50.9,10403,PA,8.537981,-80.782127
Panama,2012,29.31,11908,PA,8.537981,-80.782127
Panama,2013,12.07,13189,PA,8.537981,-80.782127
Panama,2014,6.79,14181,PA,8.537981,-80.782127
Panama,2015,31.93,15158,PA,8.537981,-80.782127
Panama,2017,1.000961167,15146.40851,PA,8.537981,-80.782127
Panama,2018,0.984333492,15544.99908,PA,8.537981,-80.782127
Panama,2019,1.653856368,15774.25494,PA,8.537981,-80.782127
Paraguay,1985,31.38,964,PY,-23.442503,-58.443832
Paraguay,1986,15.2,1086,PY,-23.442503,-58.443832
Paraguay,1987,27.62,1158,PY,-23.442503,-58.443832
Paraguay,1989,24.62,1330,PY,-23.442503,-58.443832
Paraguay,1990,27.81,1600,PY,-23.442503,-58.443832
Paraguay,1991,19.91,1907,PY,-23.442503,-58.443832
Paraguay,1994,31.97,1981,PY,-23.442503,-58.443832
Paraguay,1995,27.71,2223,PY,-23.442503,-58.443832
Paraguay,1996,24.24,2341,PY,-23.442503,-58.443832
Paraguay,1997,13.19,2326,PY,-23.442503,-58.443832
Paraguay,1998,37.37,2057,PY,-23.442503,-58.443832
Paraguay,1999,30.06,1868,PY,-23.442503,-58.443832
Paraguay,2000,30.44,1782,PY,-23.442503,-58.443832
Paraguay,2001,35.86,1630,PY,-23.442503,-58.443832
Paraguay,2002,28.28,1315,PY,-23.442503,-58.443832
Paraguay,2003,24.37,1339,PY,-23.442503,-58.443832
Paraguay,2004,43.35,1598,PY,-23.442503,-58.443832
Paraguay,2005,32.66,1704,PY,-23.442503,-58.443832
Paraguay,2006,30.98,2038,PY,-23.442503,-58.443832
Paraguay,2007,42.48,2599,PY,-23.442503,-58.443832
Paraguay,2008,16.39,3438,PY,-23.442503,-58.443832
Paraguay,2009,26.23,2920,PY,-23.442503,-58.443832
Paraguay,2010,14.06,3619,PY,-23.442503,-58.443832
Paraguay,2011,37.27,4474,PY,-23.442503,-58.443832
Paraguay,2012,39.73,4319,PY,-23.442503,-58.443832
Paraguay,2013,29.03,5006,PY,-23.442503,-58.443832
Paraguay,2014,26.55,5254,PY,-23.442503,-58.443832
Paraguay,2017,3.49309029,5678.869972,PY,-23.442503,-58.443832
Paraguay,2018,4.547339511,5782.78455,PY,-23.442503,-58.443832
Paraguay,2019,3.843782551,5380.963322,PY,-23.442503,-58.443832
Peru,2017,0.553701342,6710.507602,PE,-9.189967,-75.015152
Peru,2018,0.847722254,6957.793411,PE,-9.189967,-75.015152
Philippines,1992,7.36,958,PH,12.879721,121.774017
Philippines,1993,8.73,957,PH,12.879721,121.774017
Philippines,1997,15.56,1312,PH,12.879721,121.774017
Philippines,1998,17.84,1124,PH,12.879721,121.774017
Philippines,1999,18.14,1262,PH,12.879721,121.774017
Philippines,2000,12.29,1205,PH,12.879721,121.774017
Philippines,2001,18.79,1109,PH,12.879721,121.774017
Philippines,2002,16.85,1158,PH,12.879721,121.774017
Philippines,2003,8.12,1169,PH,12.879721,121.774017
Philippines,2006,26.6,1599,PH,12.879721,121.774017
Philippines,2007,12.32,1915,PH,12.879721,121.774017
Philippines,2008,23.12,2188,PH,12.879721,121.774017
Philippines,2009,27.23,2073,PH,12.879721,121.774017
Philippines,2010,29.72,2412,PH,12.879721,121.774017
Philippines,2011,11.91,2662,PH,12.879721,121.774017
Philippines,2017,1.004323641,3123.245642,PH,12.879721,121.774017
Philippines,2018,1.211213134,3252.110274,PH,12.879721,121.774017
Philippines,2019,1.047283547,3485.340844,PH,12.879721,121.774017
Poland,1990,118.01,1876,PL,51.919438,19.145136
Poland,1991,27.11,2416,PL,51.919438,19.145136
Poland,1992,56.35,2650,PL,51.919438,19.145136
Poland,1993,30.38,2683,PL,51.919438,19.145136
Poland,1994,157.66,3081,PL,51.919438,19.145136
Poland,1995,30.12,3937,PL,51.919438,19.145136
Poland,1996,136.3,4413,PL,51.919438,19.145136
Poland,1999,26.04,4640,PL,51.919438,19.145136
Poland,2000,160.96,4744,PL,51.919438,19.145136
Poland,2001,24.09,5249,PL,51.919438,19.145136
Poland,2002,56.55,5466,PL,51.919438,19.145136
Poland,2003,131.32,5983,PL,51.919438,19.145136
Poland,2004,119.44,7014,PL,51.919438,19.145136
Poland,2005,25.41,8417,PL,51.919438,19.145136
Poland,2006,43.09,9485,PL,51.919438,19.145136
Poland,2007,69.33,11816,PL,51.919438,19.145136
Poland,2008,51.64,14721,PL,51.919438,19.145136
Poland,2009,115.84,12141,PL,51.919438,19.145136
Poland,2010,23.72,13304,PL,51.919438,19.145136
Poland,2011,81.19,14686,PL,51.919438,19.145136
Poland,2012,130.56,13894,PL,51.919438,19.145136
Poland,2013,23.16,14552,PL,51.919438,19.145136
Poland,2014,22.35,15119,PL,51.919438,19.145136
Poland,2015,87.35,13228,PL,51.919438,19.145136
Poland,2017,6.865074248,13864.68176,PL,51.919438,19.145136
Poland,2018,8.808484586,15468.48222,PL,51.919438,19.145136
Poland,2019,5.636700185,15732.20313,PL,51.919438,19.145136
Portugal,1985,47.84,2912,PT,39.399872,-8.224454
Portugal,1986,90.22,4145,PT,39.399872,-8.224454
Portugal,1987,35.45,5138,PT,39.399872,-8.224454
Portugal,1988,30.53,5995,PT,39.399872,-8.224454
Portugal,1989,47.42,6436,PT,39.399872,-8.224454
Portugal,1990,34.27,8356,PT,39.399872,-8.224454
Portugal,1991,57.21,9483,PT,39.399872,-8.224454
Portugal,1992,31.67,11445,PT,39.399872,-8.224454
Portugal,1993,42.77,10098,PT,39.399872,-8.224454
Portugal,1994,41.06,10566,PT,39.399872,-8.224454
Portugal,1995,29.75,12469,PT,39.399872,-8.224454
Portugal,1996,22.01,12887,PT,39.399872,-8.224454
Portugal,1997,81.36,12237,PT,39.399872,-8.224454
Portugal,1998,25.72,12892,PT,39.399872,-8.224454
Portugal,1999,19.5,13180,PT,39.399872,-8.224454
Portugal,2000,16.97,12152,PT,39.399872,-8.224454
Portugal,2001,73.65,12391,PT,39.399872,-8.224454
Portugal,2002,35.92,13614,PT,39.399872,-8.224454
Portugal,2003,135.5,16671,PT,39.399872,-8.224454
Portugal,2007,87.32,24003,PT,39.399872,-8.224454
Portugal,2008,87.43,26121,PT,39.399872,-8.224454
Portugal,2009,29.71,24254,PT,39.399872,-8.224454
Portugal,2010,45.69,23673,PT,39.399872,-8.224454
Portugal,2011,22.35,24337,PT,39.399872,-8.224454
Portugal,2012,38.17,21573,PT,39.399872,-8.224454
Portugal,2013,64.31,22641,PT,39.399872,-8.224454
Portugal,2014,29.72,23091,PT,39.399872,-8.224454
Portugal,2017,7.640554158,21437.3475,PT,39.399872,-8.224454
Portugal,2018,7.166596232,23551.04829,PT,39.399872,-8.224454
Puerto Rico,1985,65.14,6582,PR,18.220833,-66.590149
Puerto Rico,1986,44.39,7002,PR,18.220833,-66.590149
Puerto Rico,1987,57.05,7533,PR,18.220833,-66.590149
Puerto Rico,1988,70.22,8155,PR,18.220833,-66.590149
Puerto Rico,1989,14.65,8576,PR,18.220833,-66.590149
Puerto Rico,1990,72.74,9552,PR,18.220833,-66.590149
Puerto Rico,1991,13.47,9974,PR,18.220833,-66.590149
Puerto Rico,1992,123.07,10533,PR,18.220833,-66.590149
Puerto Rico,1993,59.04,11146,PR,18.220833,-66.590149
Puerto Rico,1994,12.78,11871,PR,18.220833,-66.590149
Puerto Rico,1995,110.15,12636,PR,18.220833,-66.590149
Puerto Rico,1996,13.31,13328,PR,18.220833,-66.590149
Puerto Rico,1997,26.22,14037,PR,18.220833,-66.590149
Puerto Rico,1998,121.65,15610,PR,18.220833,-66.590149
Puerto Rico,1999,27.83,16560,PR,18.220833,-66.590149
Puerto Rico,2000,22.09,17569,PR,18.220833,-66.590149
Puerto Rico,2001,96.11,19649,PR,18.220833,-66.590149
Puerto Rico,2002,51.72,20325,PR,18.220833,-66.590149
Puerto Rico,2003,70.67,21264,PR,18.220833,-66.590149
Puerto Rico,2004,15,22874,PR,18.220833,-66.590149
Puerto Rico,2005,52.9,23944,PR,18.220833,-66.590149
Puerto Rico,2006,68.6,24943,PR,18.220833,-66.590149
Puerto Rico,2007,80.3,25625,PR,18.220833,-66.590149
Puerto Rico,2008,93.37,26840,PR,18.220833,-66.590149
Puerto Rico,2009,61.2,27661,PR,18.220833,-66.590149
Puerto Rico,2010,91.37,28267,PR,18.220833,-66.590149
Puerto Rico,2011,37.66,28876,PR,18.220833,-66.590149
Puerto Rico,2012,65.34,29247,PR,18.220833,-66.590149
Puerto Rico,2013,38.85,29510,PR,18.220833,-66.590149
Puerto Rico,2014,68.59,29515,PR,18.220833,-66.590149
Puerto Rico,2015,78.3,29728,PR,18.220833,-66.590149
Puerto Rico,2017,4.420672386,31108.76057,PR,18.220833,-66.590149
Qatar,2001,16.93,32510,QA,25.354826,51.183884
Qatar,2004,12.11,45517,QA,25.354826,51.183884
Qatar,2005,15.55,55899,QA,25.354826,51.183884
Qatar,2006,75.03,64762,QA,25.354826,51.183884
Qatar,2007,20.8,71460,QA,25.354826,51.183884
Qatar,2008,9.9,87961,QA,25.354826,51.183884
Qatar,2009,11.78,64911,QA,25.354826,51.183884
Qatar,2010,8.54,74055,QA,25.354826,51.183884
Qatar,2011,9.79,90490,QA,25.354826,51.183884
Qatar,2012,7.32,93270,QA,25.354826,51.183884
Qatar,2013,5.65,93066,QA,25.354826,51.183884
Qatar,2014,14.67,91587,QA,25.354826,51.183884
Qatar,2015,9.4,69937,QA,25.354826,51.183884
Qatar,2016,9.32,62484,QA,25.354826,51.183884
Republic of Korea,1985,38.43,2731,KR,35.907757,127.766922
Republic of Korea,1986,79.08,3078,KR,35.907757,127.766922
Republic of Korea,1987,32.33,3834,KR,35.907757,127.766922
Republic of Korea,1988,42.97,5089,KR,35.907757,127.766922
Republic of Korea,1989,47.42,6217,KR,35.907757,127.766922
Republic of Korea,1990,45.09,7056,KR,35.907757,127.766922
Republic of Korea,1991,66.42,8145,KR,35.907757,127.766922
Republic of Korea,1992,37.86,8671,KR,35.907757,127.766922
Republic of Korea,1993,106.12,9479,KR,35.907757,127.766922
Republic of Korea,1994,49.38,11073,KR,35.907757,127.766922
Republic of Korea,1995,52.81,13217,KR,35.907757,127.766922
Republic of Korea,1996,79.07,14071,KR,35.907757,127.766922
Republic of Korea,1997,87.54,12978,KR,35.907757,127.766922
Republic of Korea,1998,130.3,8624,KR,35.907757,127.766922
Republic of Korea,1999,72.67,11074,KR,35.907757,127.766922
Republic of Korea,2000,127.96,12686,KR,35.907757,127.766922
Republic of Korea,2001,78.79,11922,KR,35.907757,127.766922
Republic of Korea,2002,108.79,13501,KR,35.907757,127.766922
Republic of Korea,2003,131.13,14971,KR,35.907757,127.766922
Republic of Korea,2004,326.07,16708,KR,35.907757,127.766922
Republic of Korea,2005,200.57,19460,KR,35.907757,127.766922
Republic of Korea,2006,207.26,21753,KR,35.907757,127.766922
Republic of Korea,2007,146.49,23982,KR,35.907757,127.766922
Republic of Korea,2008,304.62,21278,KR,35.907757,127.766922
Republic of Korea,2009,170.67,19036,KR,35.907757,127.766922
Republic of Korea,2010,158.18,22994,KR,35.907757,127.766922
Republic of Korea,2011,147.84,25157,KR,35.907757,127.766922
Republic of Korea,2012,295.26,25464,KR,35.907757,127.766922
Republic of Korea,2013,292.64,27060,KR,35.907757,127.766922
Republic of Korea,2014,137.26,29120,KR,35.907757,127.766922
Republic of Korea,2015,107.74,28410,KR,35.907757,127.766922
Republic of Korea,2017,1272.055099,43033.4408,KR,35.907757,127.766922
Republic of Korea,2018,1515.3146,45492.80202,KR,35.907757,127.766922
Republic of Korea,2019,1357.078094,45819.48008,KR,35.907757,127.766922
Republic of Moldova,2017,122.1092272,1407.096929,MD,47.411631,28.369885
Republic of Moldova,2018,298.1280549,1462.374181,MD,47.411631,28.369885
Romania,1989,113.11,1973,RO,45.943161,24.96676
Romania,1990,33.56,1822,RO,45.943161,24.96676
Romania,1991,32.15,1351,RO,45.943161,24.96676
Romania,1992,43.68,1183,RO,45.943161,24.96676
Romania,1993,34.43,1237,RO,45.943161,24.96676
Romania,1994,59.32,1406,RO,45.943161,24.96676
Romania,1995,28.23,1756,RO,45.943161,24.96676
Romania,1996,82.99,1738,RO,45.943161,24.96676
Romania,1997,26.72,1677,RO,45.943161,24.96676
Romania,1998,27.04,1967,RO,45.943161,24.96676
Romania,1999,28,1698,RO,45.943161,24.96676
Romania,2000,128.79,1758,RO,45.943161,24.96676
Romania,2001,24.69,1914,RO,45.943161,24.96676
Romania,2002,31.1,2231,RO,45.943161,24.96676
Romania,2003,97.14,2898,RO,45.943161,24.96676
Romania,2004,124.6,3698,RO,45.943161,24.96676
Romania,2005,26.51,4847,RO,45.943161,24.96676
Romania,2006,25.81,6018,RO,45.943161,24.96676
Romania,2007,90.96,8593,RO,45.943161,24.96676
Romania,2008,25.21,10454,RO,45.943161,24.96676
Romania,2009,122.42,8465,RO,45.943161,24.96676
Romania,2010,52.57,8190,RO,45.943161,24.96676
Romania,2011,116.28,9086,RO,45.943161,24.96676
Romania,2012,19.11,9015,RO,45.943161,24.96676
Romania,2013,34.27,10080,RO,45.943161,24.96676
Romania,2014,17.7,10526,RO,45.943161,24.96676
Romania,2015,114.33,9431,RO,45.943161,24.96676
Romania,2016,24.45,10020,RO,45.943161,24.96676
Romania,2017,3.854259964,10807.00917,RO,45.943161,24.96676
Romania,2018,2.552124707,12398.98198,RO,45.943161,24.96676
Romania,2019,1.698358343,12899.34611,RO,45.943161,24.96676
Russian Federation,1989,251.95,3740,RU,61.52401,105.318756
Russian Federation,1990,79.96,3789,RU,61.52401,105.318756
Russian Federation,1991,319.79,3773,RU,61.52401,105.318756
Russian Federation,1992,355.16,3333,RU,61.52401,105.318756
Russian Federation,1993,87.57,3160,RU,61.52401,105.318756
Russian Federation,1994,435.31,2853,RU,61.52401,105.318756
Russian Federation,1995,93.26,2844,RU,61.52401,105.318756
Russian Federation,1996,85.66,2813,RU,61.52401,105.318756
Russian Federation,1997,351.58,2907,RU,61.52401,105.318756
Russian Federation,1998,190.08,1948,RU,61.52401,105.318756
Russian Federation,1999,140.42,1412,RU,61.52401,105.318756
Russian Federation,2000,421.96,1879,RU,61.52401,105.318756
Russian Federation,2001,80.78,2229,RU,61.52401,105.318756
Russian Federation,2002,78.4,2527,RU,61.52401,105.318756
Russian Federation,2003,353.85,3141,RU,61.52401,105.318756
Russian Federation,2004,197.38,4312,RU,61.52401,105.318756
Russian Federation,2005,63.87,5611,RU,61.52401,105.318756
Russian Federation,2006,163.13,7313,RU,61.52401,105.318756
Russian Federation,2007,118.56,9643,RU,61.52401,105.318756
Russian Federation,2008,94.71,12359,RU,61.52401,105.318756
Russian Federation,2009,57.16,9118,RU,61.52401,105.318756
Russian Federation,2010,155.61,11307,RU,61.52401,105.318756
Russian Federation,2011,249.93,15226,RU,61.52401,105.318756
Russian Federation,2012,47.56,16413,RU,61.52401,105.318756
Russian Federation,2013,205.55,17052,RU,61.52401,105.318756
Russian Federation,2014,40.52,15319,RU,61.52401,105.318756
Russian Federation,2015,37.66,9987,RU,61.52401,105.318756
Russian Federation,2017,3.079654274,10720.33266,RU,61.52401,105.318756
Russian Federation,2018,3.743134095,11287.35528,RU,61.52401,105.318756
Russian Federation,2019,2.763730583,11497.64925,RU,61.52401,105.318756
Saint Lucia,1986,59.95,2634,LC,13.909444,-60.978893
Saint Lucia,1987,131.62,2875,LC,13.909444,-60.978893
Saint Lucia,1988,150.46,3244,LC,13.909444,-60.978893
Saint Lucia,1989,57.33,3505,LC,13.909444,-60.978893
Saint Lucia,1990,17.39,4015,LC,13.909444,-60.978893
Saint Lucia,1991,104.09,4194,LC,13.909444,-60.978893
Saint Lucia,1992,98.11,4564,LC,13.909444,-60.978893
Saint Lucia,1993,75.28,4568,LC,13.909444,-60.978893
Saint Lucia,1994,31.41,4704,LC,13.909444,-60.978893
Saint Lucia,1995,74.01,4947,LC,13.909444,-60.978893
Saint Lucia,1996,61.03,5031,LC,13.909444,-60.978893
Saint Lucia,1997,117.54,5053,LC,13.909444,-60.978893
